# mdlog[.1-last] used as log with 0 constraints
#    t=          KineticE=          TotalE=            PotentialE=        P(GPa)=            T(K)=              xi=
  76640.00       0.0072340120    -688.8672687260    -688.8745027380       0.0000000000     190.3426893257       0.0000000000
  76680.00       0.0071079357    -688.8672727053    -688.8743806410       0.0000000000     187.0253468860       0.0000000000
  76720.00       0.0072603757    -688.8673092443    -688.8745696200       0.0000000000     191.0363772457       0.0000000000
  76760.00       0.0073539789    -688.8673417281    -688.8746957070       0.0000000000     193.4992814178       0.0000000000
  76800.00       0.0071443860    -688.8673339410    -688.8744783270       0.0000000000     187.9844326384       0.0000000000
  76840.00       0.0068861834    -688.8673161606    -688.8742023440       0.0000000000     181.1905579652       0.0000000000
  76880.00       0.0069073683    -688.8673420987    -688.8742494670       0.0000000000     181.7479790650       0.0000000000
  76920.00       0.0070024178    -688.8673802852    -688.8743827030       0.0000000000     184.2489400869       0.0000000000
  76960.00       0.0067583192    -688.8673801248    -688.8741384440       0.0000000000     177.8261712139       0.0000000000
  77000.00       0.0062242289    -688.8673573001    -688.8735815290       0.0000000000     163.7730875435       0.0000000000
  77040.00       0.0058238017    -688.8673514803    -688.8731752820       0.0000000000     153.2369693984       0.0000000000
  77080.00       0.0057635832    -688.8673801638    -688.8731437470       0.0000000000     151.6524895906       0.0000000000
  77120.00       0.0057868293    -688.8674157037    -688.8732025330       0.0000000000     152.2641466962       0.0000000000
  77160.00       0.0055712674    -688.8674148326    -688.8729861000       0.0000000000     146.5922411217       0.0000000000
  77200.00       0.0052657719    -688.8673889951    -688.8726547670       0.0000000000     138.5539847681       0.0000000000
  77240.00       0.0052907841    -688.8673980659    -688.8726888500       0.0000000000     139.2121099302       0.0000000000
  77280.00       0.0056251648    -688.8674423422    -688.8730675070       0.0000000000     148.0103976353       0.0000000000
  77320.00       0.0058183301    -688.8674640119    -688.8732823420       0.0000000000     153.0929991617       0.0000000000
  77360.00       0.0056907919    -688.8674497401    -688.8731405320       0.0000000000     149.7371911965       0.0000000000
  77400.00       0.0055241784    -688.8674380816    -688.8729622600       0.0000000000     145.3532251266       0.0000000000
  77440.00       0.0055735330    -688.8674552550    -688.8730287880       0.0000000000     146.6518518487       0.0000000000
  77480.00       0.0057183256    -688.8674844064    -688.8732027320       0.0000000000     150.4616636697       0.0000000000
  77520.00       0.0056963114    -688.8674927096    -688.8731890210       0.0000000000     149.8824216678       0.0000000000
  77560.00       0.0055389502    -688.8674801818    -688.8730191320       0.0000000000     145.7419048843       0.0000000000
  77600.00       0.0055419423    -688.8674848857    -688.8730268280       0.0000000000     145.8206327158       0.0000000000
  77640.00       0.0057760219    -688.8675199851    -688.8732960070       0.0000000000     151.9797793084       0.0000000000
  77680.00       0.0059472888    -688.8675471732    -688.8734944620       0.0000000000     156.4861864195       0.0000000000
  77720.00       0.0058696552    -688.8675458968    -688.8734155520       0.0000000000     154.4434762188       0.0000000000
  77760.00       0.0057292481    -688.8675420159    -688.8732712640       0.0000000000     150.7490581591       0.0000000000
  77800.00       0.0057525504    -688.8675591466    -688.8733116970       0.0000000000     151.3621930104       0.0000000000
  77840.00       0.0058761976    -688.8675836344    -688.8734598320       0.0000000000     154.6156211555       0.0000000000
  77880.00       0.0059108036    -688.8675875124    -688.8734983160       0.0000000000     155.5261814615       0.0000000000
  77920.00       0.0058991904    -688.8675748406    -688.8734740310       0.0000000000     155.2206130745       0.0000000000
  77960.00       0.0060774287    -688.8675777763    -688.8736552050       0.0000000000     159.9104524276       0.0000000000
  78000.00       0.0065035955    -688.8676038725    -688.8741074680       0.0000000000     171.1238319146       0.0000000000
  78040.00       0.0069673506    -688.8676276844    -688.8745950350       0.0000000000     183.3262453967       0.0000000000
  78080.00       0.0073046277    -688.8676349773    -688.8749396050       0.0000000000     192.2007432730       0.0000000000
  78120.00       0.0075841852    -688.8676367928    -688.8752209780       0.0000000000     199.5565124409       0.0000000000
  78160.00       0.0079285711    -688.8676479189    -688.8755764900       0.0000000000     208.6180613482       0.0000000000
  78200.00       0.0082930763    -688.8676673587    -688.8759604350       0.0000000000     218.2089894512       0.0000000000
  78240.00       0.0085211032    -688.8676800068    -688.8762011100       0.0000000000     224.2088763025       0.0000000000
  78280.00       0.0085979549    -688.8676783441    -688.8762762990       0.0000000000     226.2310127319       0.0000000000
  78320.00       0.0087265730    -688.8676833380    -688.8764099110       0.0000000000     229.6152369092       0.0000000000
  78360.00       0.0090453465    -688.8677143725    -688.8767597190       0.0000000000     238.0028649185       0.0000000000
  78400.00       0.0094076401    -688.8677491609    -688.8771568010       0.0000000000     247.5356039663       0.0000000000
  78440.00       0.0096363670    -688.8677651040    -688.8774014710       0.0000000000     253.5539074229       0.0000000000
  78480.00       0.0097882716    -688.8677703374    -688.8775586090       0.0000000000     257.5508509220       0.0000000000
  78520.00       0.0099874805    -688.8677836305    -688.8777711110       0.0000000000     262.7924730876       0.0000000000
  78560.00       0.0102142902    -688.8678074188    -688.8780217090       0.0000000000     268.7603329281       0.0000000000
  78600.00       0.0103367087    -688.8678263903    -688.8781630990       0.0000000000     271.9814318409       0.0000000000
  78640.00       0.0102881159    -688.8678351611    -688.8781232770       0.0000000000     270.7028483497       0.0000000000
  78680.00       0.0101747538    -688.8678424532    -688.8780172070       0.0000000000     267.7200423547       0.0000000000
  78720.00       0.0101325905    -688.8678635735    -688.8779961640       0.0000000000     266.6106338764       0.0000000000
  78760.00       0.0101532085    -688.8678905195    -688.8780437280       0.0000000000     267.1531407097       0.0000000000
  78800.00       0.0101627609    -688.8679099641    -688.8780727250       0.0000000000     267.4044849573       0.0000000000
  78840.00       0.0101659353    -688.8679274067    -688.8780933420       0.0000000000     267.4880098881       0.0000000000
  78880.00       0.0101953375    -688.8679489475    -688.8781442850       0.0000000000     268.2616462405       0.0000000000
  78920.00       0.0102262207    -688.8679725213    -688.8781987420       0.0000000000     269.0742509762       0.0000000000
  78960.00       0.0101955390    -688.8679895890    -688.8781851280       0.0000000000     268.2669478913       0.0000000000
  79000.00       0.0100701822    -688.8679935708    -688.8780637530       0.0000000000     264.9685353662       0.0000000000
  79040.00       0.0099001246    -688.8679950754    -688.8778952000       0.0000000000     260.4939478813       0.0000000000
  79080.00       0.0097736419    -688.8680076471    -688.8777812890       0.0000000000     257.1659119368       0.0000000000
  79120.00       0.0096914919    -688.8680223881    -688.8777138800       0.0000000000     255.0043652174       0.0000000000
  79160.00       0.0095758551    -688.8680310099    -688.8776068650       0.0000000000     251.9617070001       0.0000000000
  79200.00       0.0094007719    -688.8680413711    -688.8774421430       0.0000000000     247.3548851833       0.0000000000
  79240.00       0.0091783090    -688.8680531450    -688.8772314540       0.0000000000     241.5013994251       0.0000000000
  79280.00       0.0089165053    -688.8680616147    -688.8769781200       0.0000000000     234.6127710513       0.0000000000
  79320.00       0.0086416421    -688.8680686039    -688.8767102460       0.0000000000     227.3805197560       0.0000000000
  79360.00       0.0083597363    -688.8680766247    -688.8764363610       0.0000000000     219.9629593306       0.0000000000
  79400.00       0.0080298988    -688.8680810682    -688.8761109670       0.0000000000     211.2842135813       0.0000000000
  79440.00       0.0076416854    -688.8680774546    -688.8757191400       0.0000000000     201.0694701186       0.0000000000
  79480.00       0.0072896119    -688.8680716961    -688.8753613080       0.0000000000     191.8056454412       0.0000000000
  79520.00       0.0071073009    -688.8680766051    -688.8751839060       0.0000000000     187.0086424437       0.0000000000
  79560.00       0.0071097418    -688.8680966202    -688.8752063620       0.0000000000     187.0728678536       0.0000000000
  79600.00       0.0071568504    -688.8681176986    -688.8752745490       0.0000000000     188.3123988415       0.0000000000
  79640.00       0.0071378279    -688.8681271471    -688.8752649750       0.0000000000     187.8118766553       0.0000000000
  79680.00       0.0071176195    -688.8681336935    -688.8752513130       0.0000000000     187.2801494356       0.0000000000
  79720.00       0.0072107795    -688.8681537565    -688.8753645360       0.0000000000     189.7313927536       0.0000000000
  79760.00       0.0073686497    -688.8681866263    -688.8755552760       0.0000000000     193.8853014027       0.0000000000
  79800.00       0.0074118474    -688.8682103876    -688.8756222350       0.0000000000     195.0219280738       0.0000000000
  79840.00       0.0073176454    -688.8682137746    -688.8755314200       0.0000000000     192.5432667582       0.0000000000
  79880.00       0.0073147692    -688.8682227668    -688.8755375360       0.0000000000     192.4675880577       0.0000000000
